,loan_column1,id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_column1,visit_id,visit_timestamp,referrer,campaign_name
20591,12798,14969827,18669841,1566347683,220000,Buying a pet,ACCEPTED,6.7,0,Χαρίτος Γκίκας,971-79-9035,1992-11-27,M,Χανιά,ΤΚ 420 80,0,0,0,,
20592,12805,97149420,25805905,1565514339,180000,Buying a pet,REJECTED,6.7,7476392,Γραμματική Δουλγεράκη,390-49-0184,1974-11-06,F,Κοζάνη,28643,9560,7476392,1549057041,Google,display2
20593,12805,97149420,25805905,1565514339,180000,Buying a pet,REJECTED,6.7,7476392,Γραμματική Δουλγεράκη,390-49-0184,1974-11-06,F,Κοζάνη,28643,9561,7476392,1563365534,Twitter,display1
20594,12805,97149420,25805905,1565514339,180000,Buying a pet,REJECTED,6.7,7476392,Γραμματική Δουλγεράκη,390-49-0184,1974-11-06,F,Κοζάνη,28643,9562,7476392,1563716637,Twitter,display3
20595,12825,47639948,67045799,1566102819,150000,Refinance existing loans,REJECTED,8.7,0,Ήβη Κονιάρη,238-34-8323,1988-10-24,M,Ξάνθη,ΤΚ 24167,0,0,0,,
20596,12854,3505441,5462745,1567098540,300000,Buying a pet,REJECTED,7.0,29651527,Φρίξος Τσιρώνης,703-90-6470,1972-04-25,F,Έδεσσα,39475,9606,29651527,1547839566,Google,display3
20597,12854,3505441,5462745,1567098540,300000,Buying a pet,REJECTED,7.0,29651527,Φρίξος Τσιρώνης,703-90-6470,1972-04-25,F,Έδεσσα,39475,9607,29651527,1548751318,Twitter,display2
20598,12875,68185712,18789829,1566581621,50000,Buying a pet,REJECTED,8.7,0,Ησαΐας Δίγκας,438-88-9720,1986-05-25,F,Ναύπλιο,ΤΚ 31687,0,0,0,,
20599,12907,24564706,5215085,1566098749,170000,Home purchase,ACCEPTED,14.0,0,Κρυστάλλης Μπαντές,780-18-9345,1982-01-30,F,Κέρκυρα,ΤΚ 968 13,0,0,0,,
20600,12938,30369120,13745770,1566032083,90000,buying a pet,REJECTED,6.7,0,Ευμορφία Λεπίδα,509-49-8901,1977-09-07,M,Αλεξανδρούπολη,ΤΚ 308 51,0,0,0,,
20601,12942,15050387,95626878,1564985139,50000,Refinance existing loans,ACCEPTED,6.7,0,Σέργιος Γκιτσάκης,573-37-0886,1986-10-29,F,Καστοριά,ΤΚ 09534,0,0,0,,
20602,12953,56286112,48572861,1564793133,240000,Buying a pet,ACCEPTED,7.0,0,Περσεφόνη-Κυράτσα Αραπίδου,550-44-4482,1994-10-31,M,Πάτρα,57152,0,0,0,,
20603,12997,52175119,17641523,1565850731,30000,Buying a pet,ACCEPTED,6.7,0,Ηρακλής Μπαλτζής,014-24-6343,1984-06-25,M,Αλεξανδρούπολη,419 65,0,0,0,,
20604,13007,25458689,85485480,1564873101,230000,home purchase,REJECTED,8.7,0,Πυθαγόρας Σαλταούρας,305-86-5365,1993-07-18,F,Ναύπλιο,98749,0,0,0,,
20605,13031,51154423,86172416,1566502122,50000,Home purchase,ACCEPTED,14.0,0,Χρυσή Τσάτη,939-59-5715,1978-04-07,F,Ναύπλιο,58917,0,0,0,,
20606,13141,45808368,25696305,1565112594,250000,Refinance existing loans,REJECTED,6.7,0,Δανάη-Ευθαλία Σιμιτζή,917-50-5405,1978-01-19,M,Σπάρτη,ΤΚ 02026,0,0,0,,
20607,13215,21277438,51270272,1565786147,300000,Home purchase,ACCEPTED,7.0,13519189,Σολομών Κιούσης,606-71-3398,1982-05-21,M,Πάτρα,ΤΚ 590 72,9863,13519189,1529716399,Twitter,display1
20608,13215,21277438,51270272,1565786147,300000,Home purchase,ACCEPTED,7.0,13519189,Σολομών Κιούσης,606-71-3398,1982-05-21,M,Πάτρα,ΤΚ 590 72,9864,13519189,1507958800,Google,display1
20609,13252,26616689,49974544,1565424926,90000,Home purchase,REJECTED,7.0,0,Φοίβη Παλιεράκη,966-36-2087,1981-08-25,M,Καστοριά,601 11,0,0,0,,
20610,13255,8747673,34098148,1566426815,250000,Refinance existing loans,REJECTED,8.7,0,Κλεοπάτρα Κατσιγιάννη,050-40-9716,1973-04-04,M,Ηγουμενίτσα,ΤΚ 337 02,0,0,0,,
20611,13258,66285913,17435200,1565432756,210000,Buying a pet,REJECTED,7.0,0,Ηλέκτρα Σακελλαρίου,275-72-9949,1971-09-01,M,Γρεβενά,ΤΚ 33482,0,0,0,,
20612,13321,99533992,65942934,1565915430,260000,Refinance existing loans,ACCEPTED,8.7,0,Θεόκλητος-Ησαΐας Κοντοκώστας,515-34-7297,1994-05-10,M,Λευκάδα,93609,0,0,0,,
20613,13362,40068834,67471001,1565173665,230000,Buying a pet,ACCEPTED,8.7,78145041,Ευγένιος Στεργιούδης,998-82-0698,1986-05-06,M,Μεσολόγγι,14281,9962,78145041,1557149069,Twitter,display1
20614,13362,40068834,67471001,1565173665,230000,Buying a pet,ACCEPTED,8.7,78145041,Ευγένιος Στεργιούδης,998-82-0698,1986-05-06,M,Μεσολόγγι,14281,9963,78145041,1562821789,Twitter,display1
20615,13362,40068834,67471001,1565173665,230000,Buying a pet,ACCEPTED,8.7,78145041,Ευγένιος Στεργιούδης,998-82-0698,1986-05-06,M,Μεσολόγγι,14281,9964,78145041,1524907193,Google,display2
20616,13362,40068834,67471001,1565173665,230000,Buying a pet,ACCEPTED,8.7,78145041,Ευγένιος Στεργιούδης,998-82-0698,1986-05-06,M,Μεσολόγγι,14281,9965,78145041,1549926688,Facebook,display1
20617,13383,30610249,32299074,1565487404,210000,Refinance existing loans,ACCEPTED,8.7,88506039,Ασημίνα Λίτσιου,107-48-8997,1989-08-24,F,Ηράκλειο,ΤΚ 04860,9989,88506039,1507354883,Facebook,display3
20618,13383,30610249,32299074,1565487404,210000,Refinance existing loans,ACCEPTED,8.7,88506039,Ασημίνα Λίτσιου,107-48-8997,1989-08-24,F,Ηράκλειο,ΤΚ 04860,9990,88506039,1516916332,Google,display3
20619,13383,30610249,32299074,1565487404,210000,Refinance existing loans,ACCEPTED,8.7,88506039,Ασημίνα Λίτσιου,107-48-8997,1989-08-24,F,Ηράκλειο,ΤΚ 04860,9991,88506039,1555052942,Google,display2
20620,13383,30610249,32299074,1565487404,210000,Refinance existing loans,ACCEPTED,8.7,88506039,Ασημίνα Λίτσιου,107-48-8997,1989-08-24,F,Ηράκλειο,ΤΚ 04860,9992,88506039,1541857219,Google,display1
20621,13383,30610249,32299074,1565487404,210000,Refinance existing loans,ACCEPTED,8.7,88506039,Ασημίνα Λίτσιου,107-48-8997,1989-08-24,F,Ηράκλειο,ΤΚ 04860,9993,88506039,1522833941,Google,display1
20622,13390,10243581,53448172,1565234604,170000,Refinance existing loans,ACCEPTED,14.0,0,Αγόρω Κουτσικούρη,997-37-2626,1986-11-17,F,Τρίπολη,ΤΚ 62939,0,0,0,,
20623,13500,56398417,31752592,1565595926,100000,Refinance existing loans,REJECTED,14.0,59565874,Παναγής Τσιρώνης,145-56-8039,1978-06-09,M,Τρίπολη,45606,10080,59565874,1518335403,Facebook,display2
20624,13500,56398417,31752592,1565595926,100000,Refinance existing loans,REJECTED,14.0,59565874,Παναγής Τσιρώνης,145-56-8039,1978-06-09,M,Τρίπολη,45606,10081,59565874,1525928902,Facebook,display2
20625,13602,68303596,23169537,1565831093,170000,Refinance existing loans,ACCEPTED,7.0,6864810,Ευρύκλεια-Ασημίνα Δρίβα,645-42-0393,1970-12-18,M,Πολύγυρος,65935,10163,6864810,1538515934,Twitter,display2
20626,13602,68303596,23169537,1565831093,170000,Refinance existing loans,ACCEPTED,7.0,6864810,Ευρύκλεια-Ασημίνα Δρίβα,645-42-0393,1970-12-18,M,Πολύγυρος,65935,10164,6864810,1530542527,Google,display1
20627,13602,68303596,23169537,1565831093,170000,Refinance existing loans,ACCEPTED,7.0,6864810,Ευρύκλεια-Ασημίνα Δρίβα,645-42-0393,1970-12-18,M,Πολύγυρος,65935,10165,6864810,1543245277,Facebook,display1
20628,13605,68492106,38104136,1566695478,30000,Buying a pet,REJECTED,6.7,31576104,Όμηρος Ισέρης,516-16-7525,1993-09-18,F,Καστοριά,ΤΚ 62516,10166,31576104,1522893091,Twitter,display3
20629,13605,68492106,38104136,1566695478,30000,Buying a pet,REJECTED,6.7,31576104,Όμηρος Ισέρης,516-16-7525,1993-09-18,F,Καστοριά,ΤΚ 62516,10167,31576104,1546450017,Twitter,display3
20630,13605,68492106,38104136,1566695478,30000,Buying a pet,REJECTED,6.7,31576104,Όμηρος Ισέρης,516-16-7525,1993-09-18,F,Καστοριά,ΤΚ 62516,10168,31576104,1538131766,Facebook,display1
20631,13614,55880607,60337701,1564652596,220000,Refinance existing loans,ACCEPTED,6.7,0,Θεόφιλος Αποστολίδης,883-50-6010,1970-01-15,M,Κόρινθος,ΤΚ 76524,0,0,0,,
20632,13626,67589887,7521663,1565145932,60000,Refinance existing loans,REJECTED,6.7,0,Πανταζής Σταμούλης,093-66-6277,1976-03-26,F,Πολύγυρος,141 85,0,0,0,,
20633,13629,89181568,97323259,1565700570,150000,Home purchase,ACCEPTED,7.0,0,Χρίστος Κατσιλής,299-49-7152,1980-12-07,M,Ρόδος,700 58,0,0,0,,
20634,13669,93435670,21443551,1566000239,80000,Buying a pet,REJECTED,6.7,13521798,Κρυστάλλης-Πλούταρχος Χατζόπουλος,668-07-9479,1983-08-02,M,Κοζάνη,ΤΚ 92113,10213,13521798,1561534740,Google,display3
20635,13669,93435670,21443551,1566000239,80000,Buying a pet,REJECTED,6.7,13521798,Κρυστάλλης-Πλούταρχος Χατζόπουλος,668-07-9479,1983-08-02,M,Κοζάνη,ΤΚ 92113,10214,13521798,1565132379,Google,display1
20636,13675,77601751,31432749,1565894507,270000,Buying a pet,REJECTED,14.0,0,Δίκαιος Ανδρεανίδης,226-55-8274,1990-07-29,F,Κατερίνη,97700,0,0,0,,
20637,13694,177507,79671352,1565460256,180000,Home purchase,ACCEPTED,6.7,0,Αμβρόσιος Γιασημάκης,392-10-0951,1992-05-03,M,Κέρκυρα,ΤΚ 11391,0,0,0,,
20638,13721,13084867,13946855,1567135646,70000,Refinance existing loans,ACCEPTED,6.7,0,Μιλτιάδης Σίδερης,856-36-4834,1986-04-06,F,Ναύπλιο,081 83,0,0,0,,
20639,13728,93812179,98399773,1566324963,220000,Home purchase,REJECTED,8.7,6027678,Γαλήνη Σκαβέντζου,629-96-3031,1978-03-31,M,Κοζάνη,37545,10252,6027678,1565639564,Google,display3
20640,13740,5091709,47740018,1565077157,150000,Refinance existing loans,ACCEPTED,6.7,99122870,Κλεόπας Δακαναλής,263-33-6051,1993-12-05,F,Λιβαδιά,209 96,10258,99122870,1547726402,Facebook,display1
20641,13740,5091709,47740018,1565077157,150000,Refinance existing loans,ACCEPTED,6.7,99122870,Κλεόπας Δακαναλής,263-33-6051,1993-12-05,F,Λιβαδιά,209 96,10259,99122870,1567113030,Twitter,display3
20642,13767,5425618,38386968,1565309858,290000,buying a pet,ACCEPTED,14.0,32362944,Δημούλα Παπακωνσταντίνου,578-15-3651,1975-06-21,F,Πολύγυρος,380 65,10277,32362944,1531592029,Google,display3
20643,13767,5425618,38386968,1565309858,290000,buying a pet,ACCEPTED,14.0,32362944,Δημούλα Παπακωνσταντίνου,578-15-3651,1975-06-21,F,Πολύγυρος,380 65,10278,32362944,1569209130,Google,display1
20644,13777,86944522,73698663,1566956515,280000,Home purchase,REJECTED,8.7,0,Ερρίκος Ζουλούμης,593-98-3488,1976-09-12,M,Μεσολόγγι,522 11,0,0,0,,
20645,13782,91779879,51393091,1565422448,190000,Buying a pet,ACCEPTED,7.0,0,Ρούσα Μανουσοπούλου,430-29-8158,1982-04-05,M,Σάμος,05332,0,0,0,,
20646,13823,79445031,84510596,1566937167,230000,Refinance existing loans,ACCEPTED,14.0,1822726,Σεραφεία Λυρή,789-98-5421,1987-12-31,M,Πάτρα,565 29,10297,1822726,1523117712,Facebook,display3
20647,13860,83294187,36484740,1567159840,210000,home purchase,REJECTED,8.7,0,Γαλάτεια Πορφυριάδου,683-87-0749,1979-11-15,F,Λιβαδιά,ΤΚ 944 18,0,0,0,,
20648,13875,93640815,66624240,1565151699,90000,Buying a pet,REJECTED,7.0,78866034,Ισαβέλλα Μπατσάκη,146-19-3248,1974-05-15,F,Καρπενήσι,75443,10324,78866034,1530929153,Twitter,display3
20649,13875,93640815,66624240,1565151699,90000,Buying a pet,REJECTED,7.0,78866034,Ισαβέλλα Μπατσάκη,146-19-3248,1974-05-15,F,Καρπενήσι,75443,10325,78866034,1560094139,Facebook,display3
20650,13875,93640815,66624240,1565151699,90000,Buying a pet,REJECTED,7.0,78866034,Ισαβέλλα Μπατσάκη,146-19-3248,1974-05-15,F,Καρπενήσι,75443,10326,78866034,1557305281,Google,display1
20651,13885,92822112,89720507,1566545242,170000,Buying a pet,ACCEPTED,6.7,0,Υάκινθος Κυμπάρης,169-56-8992,1971-06-26,F,Ξάνθη,58119,0,0,0,,
20652,13902,74117975,47062469,1567146873,230000,buying a pet,REJECTED,8.7,0,Μαρτίνος Σπανουδάκης,382-03-3601,1970-11-18,F,Πύργος,11212,0,0,0,,
20653,13908,52557784,84990312,1567180725,150000,home purchase,ACCEPTED,7.0,0,Μηλιά Μπελέκου,069-24-1454,1970-05-20,M,Σέρρες,43182,0,0,0,,
20654,13974,20135655,91338515,1566032694,270000,Buying a pet,REJECTED,7.0,6625943,Χιονιά Μωραΐτη,980-62-3857,1992-08-10,M,Σέρρες,063 59,10407,6625943,1521328655,Facebook,display1
20655,13991,61952133,77823785,1566179297,200000,Buying a pet,ACCEPTED,14.0,0,Αυγέρης Τζαλλας,409-51-0654,1978-02-28,F,Κόρινθος,ΤΚ 287 90,0,0,0,,
20656,14011,93705934,93552316,1565523894,190000,Buying a pet,ACCEPTED,7.0,0,Πολυτίμη Χολέβα,508-73-7015,1986-07-14,M,Τρίπολη,176 89,0,0,0,,
20657,14014,86434887,50035143,1564817683,30000,buying a pet,ACCEPTED,14.0,85284415,Ήβη Σταυρίδου,368-02-2520,1989-08-23,F,Κόρινθος,ΤΚ 154 42,10435,85284415,1519294584,Twitter,display2
20658,14017,43986801,87904699,1565710475,250000,Buying a pet,ACCEPTED,6.7,56705506,Τριαντάφυλλος Τσιατής,111-57-1831,1972-11-11,F,Άμφισσα,776 02,10440,56705506,1508622782,Google,display1
20659,14082,71404480,2946924,1566825715,120000,buying a pet,REJECTED,14.0,0,Κλήμης Παρασκευόπουλος,063-19-3662,1978-07-04,M,Βέροια,546 01,0,0,0,,
20660,14092,12887532,21079057,1566944396,240000,Buying a pet,REJECTED,14.0,0,Αρέθα-Ιωσηφίνα Τσιπλίκωφ,300-14-3238,1988-04-22,F,Ερμούπολη,ΤΚ 91447,0,0,0,,
20661,14093,52811512,39658696,1566086762,260000,Buying a pet,REJECTED,14.0,11166427,Κρυστάλλης Κασούτσας,075-83-7266,1994-05-13,M,Μυτιλήνη,ΤΚ 50502,0,0,0,,
20662,14148,38854726,42238120,1566218780,50000,Buying a pet,ACCEPTED,6.7,0,Θεοφίλη Παρασκευά,623-49-5641,1982-02-24,F,Καστοριά,16521,0,0,0,,
20663,14158,15114346,92850484,1566060113,220000,Refinance existing loans,REJECTED,14.0,373428,Ευαγγελία-Στέλλα Σπανοχριστοδούλου,083-11-2664,1986-09-02,F,Αργοστόλι,ΤΚ 241 37,10538,373428,1509291924,Google,display3
20664,14165,87166798,77297686,1566667213,170000,Refinance existing loans,REJECTED,6.7,0,Αστέρω Κοτσινά,078-53-4758,1975-03-17,M,Σπάρτη,719 52,0,0,0,,
20665,14260,29906774,24992979,1566784589,40000,Refinance existing loans,REJECTED,7.0,0,Κανέλλα Καχριμανίδη,249-52-1833,1983-04-27,F,Κοζάνη,89740,0,0,0,,
20666,14268,69208698,51751382,1565117925,260000,Home purchase,ACCEPTED,6.7,0,Βασίλειος Ρήνος,135-48-6015,1970-11-24,F,Μεσολόγγι,87520,0,0,0,,
20667,14285,72649254,55943639,1564620858,150000,Buying a pet,REJECTED,7.0,79977939,Εριφύλη Λογοθέτη,516-40-2459,1985-03-14,F,Χανιά,54846,10632,79977939,1549449396,Twitter,display2
20668,14285,72649254,55943639,1564620858,150000,Buying a pet,REJECTED,7.0,79977939,Εριφύλη Λογοθέτη,516-40-2459,1985-03-14,F,Χανιά,54846,10633,79977939,1559109302,Google,display1
20669,14285,72649254,55943639,1564620858,150000,Buying a pet,REJECTED,7.0,79977939,Εριφύλη Λογοθέτη,516-40-2459,1985-03-14,F,Χανιά,54846,10634,79977939,1560918624,Twitter,display3
20670,14285,72649254,55943639,1564620858,150000,Buying a pet,REJECTED,7.0,79977939,Εριφύλη Λογοθέτη,516-40-2459,1985-03-14,F,Χανιά,54846,10635,79977939,1542585626,Google,display3
20671,14285,72649254,55943639,1564620858,150000,Buying a pet,REJECTED,7.0,79977939,Εριφύλη Λογοθέτη,516-40-2459,1985-03-14,F,Χανιά,54846,10636,79977939,1510904643,Google,display3
20672,14295,82513437,55642143,1565429035,250000,Buying a pet,ACCEPTED,7.0,45409552,Πελαγία Βερβίτη,242-03-5848,1983-03-15,F,Πάτρα,04459,10644,45409552,1549042025,Twitter,display1
20673,14295,82513437,55642143,1565429035,250000,Buying a pet,ACCEPTED,7.0,45409552,Πελαγία Βερβίτη,242-03-5848,1983-03-15,F,Πάτρα,04459,10645,45409552,1508269196,Facebook,display3
20674,14307,85249559,27177498,1567096452,240000,Buying a pet,ACCEPTED,7.0,35148802,Μαυρίκιος Φωκάς,150-03-4198,1979-07-29,M,Κόρινθος,43018,10651,35148802,1534318235,Twitter,display2
20675,14307,85249559,27177498,1567096452,240000,Buying a pet,ACCEPTED,7.0,35148802,Μαυρίκιος Φωκάς,150-03-4198,1979-07-29,M,Κόρινθος,43018,10652,35148802,1532898787,Google,display1
20676,14307,85249559,27177498,1567096452,240000,Buying a pet,ACCEPTED,7.0,35148802,Μαυρίκιος Φωκάς,150-03-4198,1979-07-29,M,Κόρινθος,43018,10653,35148802,1507722575,Google,display2
20677,14312,92544782,54097824,1564895431,290000,Buying a pet,ACCEPTED,7.0,0,Χαράλαμπος Καραΐσκος,909-98-6020,1992-01-11,M,Σπάρτη,ΤΚ 156 88,0,0,0,,
20678,14380,76996078,37587110,1565488549,270000,Buying a pet,REJECTED,14.0,0,Απόστολος-Προμηθέας Μάνος,105-08-1904,1981-12-06,F,Καβάλα,ΤΚ 01695,0,0,0,,
20679,14397,59027104,23859442,1566292067,150000,Refinance existing loans,ACCEPTED,6.7,0,Ραφαήλ Μαργαρώνης,225-46-8320,1988-07-21,M,Καρδίτσα,866 87,0,0,0,,
20680,14407,66983230,61301329,1564683932,180000,buying a pet,ACCEPTED,7.0,0,Πωλίνα Πανοπούλου,542-13-0128,1989-07-24,M,Κατερίνη,84973,0,0,0,,
20681,14437,53055618,15865912,1565960477,240000,Refinance existing loans,ACCEPTED,6.7,0,Ταξιαρχία Καρυδά,815-48-2734,1970-09-30,F,Τρίπολη,89149,0,0,0,,
20682,14493,4425870,91206703,1566644683,250000,Buying a pet,REJECTED,7.0,0,Κυριάκος Κωστάκης,927-85-5005,1974-09-03,M,Κατερίνη,89174,0,0,0,,
20683,14494,48583269,48628583,1567089835,270000,Buying a pet,REJECTED,6.7,0,Περιστέρα-Πελαγία Τρίκα,091-87-0970,1981-12-23,F,Ερμούπολη,39891,0,0,0,,
20684,14514,35030987,19457613,1565746640,280000,Refinance existing loans,ACCEPTED,6.7,0,Λουκάς Κατεβάτης,374-79-0710,1970-08-20,F,Κέρκυρα,ΤΚ 94893,0,0,0,,
20685,14527,13718783,65172961,1565892554,120000,Home purchase,ACCEPTED,6.7,0,Ρούσα-Ζαχαρένια Παπαδήμα,176-32-4003,1992-03-31,F,Αργοστόλι,64036,0,0,0,,
20686,14558,37029034,41082769,1564964236,40000,Home purchase,ACCEPTED,7.0,0,Δαμασκηνή Μπαλλή,602-54-0076,1977-06-17,F,Χαλκίδα,36255,0,0,0,,
20687,14559,21927020,30666439,1566249834,290000,buying a pet,ACCEPTED,7.0,0,Νεοκλής Αργυρίου,311-07-6666,1992-12-30,F,Αθήνα,28310,0,0,0,,
20688,14565,44280611,20445400,1566963780,20000,Buying a pet,REJECTED,8.7,44045717,Στέλλιος Σκρέκας,770-97-3869,1984-02-05,F,Ερμούπολη,ΤΚ 63506,10821,44045717,1560156366,Twitter,display3
20689,14565,44280611,20445400,1566963780,20000,Buying a pet,REJECTED,8.7,44045717,Στέλλιος Σκρέκας,770-97-3869,1984-02-05,F,Ερμούπολη,ΤΚ 63506,10822,44045717,1525290445,Facebook,display1
20690,14565,44280611,20445400,1566963780,20000,Buying a pet,REJECTED,8.7,44045717,Στέλλιος Σκρέκας,770-97-3869,1984-02-05,F,Ερμούπολη,ΤΚ 63506,10823,44045717,1556282426,Facebook,display1
20691,14565,44280611,20445400,1566963780,20000,Buying a pet,REJECTED,8.7,44045717,Στέλλιος Σκρέκας,770-97-3869,1984-02-05,F,Ερμούπολη,ΤΚ 63506,10824,44045717,1569160254,Facebook,display1
20692,14565,44280611,20445400,1566963780,20000,Buying a pet,REJECTED,8.7,44045717,Στέλλιος Σκρέκας,770-97-3869,1984-02-05,F,Ερμούπολη,ΤΚ 63506,10825,44045717,1557606768,Facebook,display1
20693,14591,23364162,74578425,1566718607,280000,Refinance existing loans,REJECTED,6.7,87333274,Θέτις Θασίτου,579-01-1171,1971-05-31,M,Κιλκίς,ΤΚ 532 07,0,0,0,,
20694,14597,89861416,94034646,1566323528,230000,Home purchase,ACCEPTED,14.0,0,Ξενοφών Κουκλατζής,182-36-0093,1980-10-20,F,Ρέθυμνο,ΤΚ 39945,0,0,0,,
20695,14600,25701995,96314405,1566725348,270000,home purchase,ACCEPTED,8.7,89582040,Νίκων Κορομήλας,386-39-0970,1990-01-22,M,Ρέθυμνο,584 87,0,0,0,,
20696,14613,2230993,3952517,1564866415,280000,buying a pet,REJECTED,14.0,57129105,Χρύσανθος-Λάμπρος Διακάκης,775-20-6869,1992-11-04,F,Ηγουμενίτσα,339 25,10865,57129105,1568127247,Google,display1
20697,14639,78266473,98557430,1566262217,300000,Refinance existing loans,ACCEPTED,14.0,0,Θεολόγος Κιούσης,752-45-2021,1973-12-20,F,Ρέθυμνο,51675,0,0,0,,
20698,14651,76452203,94030175,1566092172,80000,Buying a pet,ACCEPTED,7.0,90275795,Ιππόλυτος Βελεντζάς,973-72-6631,1972-04-18,M,Λαμία,ΤΚ 535 40,10889,90275795,1528421847,Google,display2
20699,14651,76452203,94030175,1566092172,80000,Buying a pet,ACCEPTED,7.0,90275795,Ιππόλυτος Βελεντζάς,973-72-6631,1972-04-18,M,Λαμία,ΤΚ 535 40,10890,90275795,1559408617,Twitter,display1
20700,14651,76452203,94030175,1566092172,80000,Buying a pet,ACCEPTED,7.0,90275795,Ιππόλυτος Βελεντζάς,973-72-6631,1972-04-18,M,Λαμία,ΤΚ 535 40,10891,90275795,1512601930,Google,display2
20701,14654,38218041,5779956,1565180007,250000,Home purchase,REJECTED,7.0,12367060,Μαργαρίτα Παπανικολάου,997-33-1627,1984-02-04,F,Χανιά,106 68,10892,12367060,1562440384,Google,display1
20702,14654,38218041,5779956,1565180007,250000,Home purchase,REJECTED,7.0,12367060,Μαργαρίτα Παπανικολάου,997-33-1627,1984-02-04,F,Χανιά,106 68,10893,12367060,1564002045,Facebook,display2
20703,14654,38218041,5779956,1565180007,250000,Home purchase,REJECTED,7.0,12367060,Μαργαρίτα Παπανικολάου,997-33-1627,1984-02-04,F,Χανιά,106 68,10894,12367060,1510851859,Twitter,display2
20704,14654,38218041,5779956,1565180007,250000,Home purchase,REJECTED,7.0,12367060,Μαργαρίτα Παπανικολάου,997-33-1627,1984-02-04,F,Χανιά,106 68,10895,12367060,1510530142,Google,display3
20705,14677,32764318,8829893,1565531137,200000,Refinance existing loans,REJECTED,7.0,43334822,Βαρβάρα-Βάγια Χανταμπή,247-20-6566,1993-02-24,F,Πρέβεζα,ΤΚ 32651,10906,43334822,1547879070,Facebook,display3
20706,14677,32764318,8829893,1565531137,200000,Refinance existing loans,REJECTED,7.0,43334822,Βαρβάρα-Βάγια Χανταμπή,247-20-6566,1993-02-24,F,Πρέβεζα,ΤΚ 32651,10907,43334822,1556909924,Google,display2
20707,14677,32764318,8829893,1565531137,200000,Refinance existing loans,REJECTED,7.0,43334822,Βαρβάρα-Βάγια Χανταμπή,247-20-6566,1993-02-24,F,Πρέβεζα,ΤΚ 32651,10908,43334822,1534371200,Twitter,display3
20708,14677,32764318,8829893,1565531137,200000,Refinance existing loans,REJECTED,7.0,43334822,Βαρβάρα-Βάγια Χανταμπή,247-20-6566,1993-02-24,F,Πρέβεζα,ΤΚ 32651,10909,43334822,1509169119,Facebook,display2
20709,14695,65522790,93092147,1566197145,40000,buying a pet,ACCEPTED,7.0,0,Ασημάκης Γκούβελος,200-70-0067,1972-01-17,F,Άρτα,ΤΚ 68621,0,0,0,,
20710,14696,34916145,77003561,1566002834,270000,home purchase,ACCEPTED,8.7,0,Δημήτριος Σκρέκας,707-74-6613,1986-01-24,M,Βέροια,282 89,0,0,0,,
20711,14702,82914548,3432009,1565199038,270000,Refinance existing loans,REJECTED,6.7,0,Νικόλαος Αλαφάκης,972-42-3939,1974-01-05,M,Ρέθυμνο,95422,0,0,0,,
20712,14730,11369824,65565428,1565065789,230000,Refinance existing loans,REJECTED,6.7,0,Ευγενία Σαλέμη,446-49-7135,1986-08-03,M,Αργοστόλι,ΤΚ 727 84,0,0,0,,
20713,14752,12574826,34661479,1565537729,30000,Home purchase,ACCEPTED,8.7,0,Τριανταφυλλιά-Αποστολία Μαργαριτάκη,394-23-0364,1995-08-18,M,Αθήνα,ΤΚ 25390,0,0,0,,
20714,14779,7305281,51063818,1565318641,70000,Refinance existing loans,ACCEPTED,8.7,0,Βασιλεία Κυρίτση,564-00-6370,1982-12-22,F,Ζάκυνθος,437 55,0,0,0,,
20715,14784,47045268,88888576,1566738964,120000,Home purchase,ACCEPTED,6.7,0,Ρούσα Μαυραειδή,193-61-7575,1990-04-08,M,Δράμα,64239,0,0,0,,
20716,14789,94153862,63943903,1565474644,100000,Buying a pet,ACCEPTED,7.0,49131235,Σωκράτης Γενετζάκης,429-85-2747,1972-03-20,M,Λιβαδιά,ΤΚ 94075,10988,49131235,1514457823,Facebook,display1
20717,14789,94153862,63943903,1565474644,100000,Buying a pet,ACCEPTED,7.0,49131235,Σωκράτης Γενετζάκης,429-85-2747,1972-03-20,M,Λιβαδιά,ΤΚ 94075,10989,49131235,1537096705,Google,display1
20718,14789,94153862,63943903,1565474644,100000,Buying a pet,ACCEPTED,7.0,49131235,Σωκράτης Γενετζάκης,429-85-2747,1972-03-20,M,Λιβαδιά,ΤΚ 94075,10990,49131235,1546805497,Twitter,display2
20719,14851,34613578,60681914,1566129304,170000,Buying a pet,REJECTED,7.0,97444852,Θεόδουλος Γεννηματάς,693-28-0859,1985-06-23,F,Σέρρες,ΤΚ 485 40,11034,97444852,1559385230,Facebook,display1
20720,14851,34613578,60681914,1566129304,170000,Buying a pet,REJECTED,7.0,97444852,Θεόδουλος Γεννηματάς,693-28-0859,1985-06-23,F,Σέρρες,ΤΚ 485 40,11035,97444852,1563527712,Google,display3
20721,14851,34613578,60681914,1566129304,170000,Buying a pet,REJECTED,7.0,97444852,Θεόδουλος Γεννηματάς,693-28-0859,1985-06-23,F,Σέρρες,ΤΚ 485 40,11036,97444852,1537088474,Google,display3
20722,14861,57405598,27734047,1566574335,150000,Buying a pet,REJECTED,6.7,0,Αυγουστίνα-Θηρεσία Μασαούτη,752-02-7221,1971-01-14,F,Πρέβεζα,796 48,0,0,0,,
